               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 111,            0.019831,            0.010694,           0.0025141,             0.97817,             0.93909,             0.98881,             0.84041,            0.014256,           0.0046047,           0.0017101,             0.00637,             0.00637,             0.00637
                 112,            0.019541,            0.010094,           0.0024381,             0.96908,             0.95205,             0.98899,             0.84514,            0.013818,           0.0045587,           0.0017736,            0.006337,            0.006337,            0.006337
                 113,            0.018958,            0.010126,           0.0024208,             0.94878,             0.96732,             0.98949,             0.84496,            0.013819,           0.0045472,           0.0017607,            0.006304,            0.006304,            0.006304
                 114,            0.019594,            0.010948,           0.0023118,             0.94256,              0.9751,              0.9894,             0.84641,            0.013893,           0.0045823,           0.0016868,            0.006271,            0.006271,            0.006271
                 115,            0.018847,            0.010404,           0.0026097,             0.97453,             0.93819,             0.98996,             0.84358,            0.013768,           0.0045571,           0.0016612,            0.006238,            0.006238,            0.006238
                 116,            0.019272,            0.010571,           0.0024745,             0.97322,             0.94276,             0.98961,              0.8497,            0.013667,            0.004561,           0.0015932,            0.006205,            0.006205,            0.006205
                 117,            0.019377,            0.010446,           0.0021621,              0.9557,             0.95661,             0.98972,             0.84759,            0.013709,           0.0045641,           0.0017179,            0.006172,            0.006172,            0.006172
                 118,            0.018667,            0.010084,           0.0024024,             0.96702,             0.95002,             0.99006,             0.85472,            0.013381,            0.004528,           0.0016774,            0.006139,            0.006139,            0.006139
                 119,            0.018764,             0.01001,           0.0022071,             0.96967,             0.95126,             0.98989,             0.84616,            0.013718,           0.0045396,           0.0016415,            0.006106,            0.006106,            0.006106
                 120,             0.01878,            0.010279,           0.0023811,             0.96529,             0.94866,             0.98941,             0.85098,            0.013652,           0.0044849,           0.0015926,            0.006073,            0.006073,            0.006073
                 121,            0.018755,            0.010128,           0.0020551,             0.94018,             0.97582,             0.98982,             0.85036,            0.013271,           0.0044686,             0.00163,             0.00604,             0.00604,             0.00604
                 122,            0.018861,            0.010221,            0.002222,             0.94126,             0.97827,             0.99006,             0.85162,            0.013298,           0.0044981,             0.00166,            0.006007,            0.006007,            0.006007
                 123,            0.018858,            0.010268,           0.0021689,             0.94616,             0.97116,             0.98997,             0.85632,            0.013237,           0.0044187,            0.001675,            0.005974,            0.005974,            0.005974
                 124,            0.018392,              0.0103,           0.0021099,             0.93819,             0.97801,             0.99009,             0.85213,            0.013303,           0.0044479,           0.0016149,            0.005941,            0.005941,            0.005941
                 125,            0.018658,            0.010701,           0.0027432,             0.95058,             0.96141,             0.98939,             0.85613,            0.013351,           0.0044764,           0.0016922,            0.005908,            0.005908,            0.005908
                 126,            0.017867,           0.0096677,           0.0023141,             0.92866,             0.98284,              0.9895,             0.84793,            0.013547,           0.0044622,           0.0016716,            0.005875,            0.005875,            0.005875
                 127,              0.0183,           0.0098974,           0.0022927,              0.9447,             0.96999,             0.98991,             0.85298,            0.013465,           0.0044863,           0.0015747,            0.005842,            0.005842,            0.005842
                 128,            0.018863,            0.010369,           0.0024042,             0.94791,             0.96437,             0.98981,             0.85709,            0.013297,           0.0044964,           0.0016763,            0.005809,            0.005809,            0.005809
                 129,            0.018001,            0.010115,           0.0024406,             0.94618,             0.96347,              0.9893,              0.8502,            0.013438,           0.0045182,           0.0015894,            0.005776,            0.005776,            0.005776
                 130,            0.018148,           0.0098987,           0.0023205,             0.96533,               0.952,             0.99031,             0.85042,            0.013366,           0.0044704,           0.0015277,            0.005743,            0.005743,            0.005743
                 131,            0.018631,           0.0099888,           0.0019388,             0.96095,             0.95663,             0.98991,             0.85783,            0.013107,           0.0043855,           0.0015837,             0.00571,             0.00571,             0.00571
                 132,            0.018054,            0.009797,           0.0023641,             0.95453,             0.96295,             0.99027,             0.86082,             0.01315,           0.0043855,           0.0015327,            0.005677,            0.005677,            0.005677
                 133,             0.01794,            0.010105,           0.0020699,             0.95537,             0.96746,             0.99071,             0.85334,            0.013342,           0.0044346,           0.0015084,            0.005644,            0.005644,            0.005644
                 134,            0.017626,           0.0098243,           0.0022581,             0.95168,             0.95786,             0.98933,             0.85499,            0.013175,           0.0043818,           0.0018972,            0.005611,            0.005611,            0.005611
                 135,            0.018173,           0.0095382,           0.0020658,             0.93962,             0.97552,             0.98939,             0.85909,            0.012957,           0.0043793,           0.0016789,            0.005578,            0.005578,            0.005578
                 136,            0.018402,           0.0098665,           0.0022628,             0.95178,             0.97416,             0.99015,             0.85532,            0.013169,           0.0043781,           0.0015906,            0.005545,            0.005545,            0.005545
                 137,            0.018007,           0.0098425,           0.0021585,             0.94956,             0.96717,              0.9899,             0.85698,             0.01296,           0.0043456,           0.0015892,            0.005512,            0.005512,            0.005512
                 138,            0.017929,           0.0099974,           0.0025913,             0.94615,             0.97137,             0.98967,             0.85753,            0.012931,           0.0043798,           0.0016139,            0.005479,            0.005479,            0.005479
                 139,            0.017892,           0.0096905,           0.0022023,             0.95661,             0.96431,             0.98991,             0.85946,            0.012914,           0.0043333,           0.0015775,            0.005446,            0.005446,            0.005446
                 140,            0.017992,           0.0098354,           0.0021089,             0.95537,             0.96582,             0.99023,             0.85674,            0.012967,           0.0043574,            0.001531,            0.005413,            0.005413,            0.005413
                 141,            0.017536,           0.0097321,           0.0022557,             0.94783,             0.96954,             0.99016,              0.8617,            0.013009,           0.0043531,           0.0015059,             0.00538,             0.00538,             0.00538
                 142,            0.017764,           0.0094703,           0.0021165,             0.98476,             0.93035,             0.98985,             0.86062,            0.012974,           0.0043444,           0.0014082,            0.005347,            0.005347,            0.005347
                 143,            0.017694,           0.0092608,           0.0021604,             0.97848,             0.93909,             0.99068,             0.86056,            0.012866,           0.0043441,           0.0014695,            0.005314,            0.005314,            0.005314
                 144,            0.017856,           0.0095808,           0.0022824,             0.95395,             0.97174,             0.99062,             0.86443,            0.012711,           0.0043449,           0.0014869,            0.005281,            0.005281,            0.005281
                 145,            0.017878,           0.0099953,           0.0017161,             0.94582,             0.97595,             0.99041,             0.85748,            0.013134,           0.0043798,           0.0015325,            0.005248,            0.005248,            0.005248
                 146,            0.017727,           0.0097437,           0.0019991,             0.94925,              0.9752,             0.99068,             0.86211,            0.012875,           0.0042975,           0.0014529,            0.005215,            0.005215,            0.005215
                 147,            0.017772,            0.010004,           0.0020324,              0.9493,             0.97674,             0.99089,             0.86235,            0.012956,           0.0043387,           0.0014175,            0.005182,            0.005182,            0.005182
                 148,            0.018193,           0.0097686,           0.0020728,             0.96953,             0.94856,             0.99036,             0.86103,            0.012799,           0.0043391,           0.0014782,            0.005149,            0.005149,            0.005149
                 149,            0.017059,           0.0096381,           0.0019242,             0.97971,             0.94438,             0.99038,             0.86067,            0.012861,           0.0043406,           0.0014128,            0.005116,            0.005116,            0.005116
                 150,            0.017026,           0.0092752,            0.002288,             0.94562,             0.98209,             0.99078,             0.86281,            0.013043,             0.00434,           0.0013424,            0.005083,            0.005083,            0.005083
                 151,            0.017931,           0.0096115,            0.002119,             0.94603,             0.97678,              0.9904,             0.85956,            0.013089,           0.0042968,           0.0012705,             0.00505,             0.00505,             0.00505
                 152,            0.017961,            0.010115,            0.001704,             0.96385,             0.95507,             0.99025,             0.85792,            0.013142,           0.0043908,           0.0013277,            0.005017,            0.005017,            0.005017
                 153,            0.017631,            0.010059,           0.0024557,             0.97939,              0.9398,             0.99054,             0.85531,            0.012945,           0.0044108,           0.0014211,            0.004984,            0.004984,            0.004984
                 154,            0.017804,            0.009702,           0.0017911,              0.9479,             0.97419,             0.99049,             0.86596,            0.012675,           0.0043642,           0.0014468,            0.004951,            0.004951,            0.004951
