               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  85,            0.027669,            0.012037,                   0,             0.60535,             0.84568,             0.73063,             0.57514,            0.021301,           0.0078261,                   0,           0.0066736,           0.0066736,           0.0066736
                  86,            0.026892,            0.011579,                   0,             0.61939,             0.81481,             0.75401,             0.56947,            0.020444,            0.007744,                   0,            0.006634,            0.006634,            0.006634
                  87,            0.026937,            0.011042,                   0,             0.62074,             0.80247,             0.76177,             0.57269,            0.021641,           0.0077434,                   0,           0.0065944,           0.0065944,           0.0065944
                  88,            0.026452,            0.011283,                   0,             0.61735,             0.79012,             0.74137,             0.56431,             0.02104,           0.0077716,                   0,           0.0065548,           0.0065548,           0.0065548
                  89,            0.025661,             0.01166,                   0,             0.58914,             0.80547,             0.73719,             0.55726,            0.019814,           0.0078885,                   0,           0.0065152,           0.0065152,           0.0065152
                  90,             0.02735,            0.011357,                   0,             0.63522,              0.7632,             0.74241,             0.53983,            0.020646,           0.0078225,                   0,           0.0064756,           0.0064756,           0.0064756
                  91,            0.024562,            0.012053,                   0,             0.60456,             0.78395,             0.73957,             0.56617,            0.019962,           0.0081319,                   0,            0.006436,            0.006436,            0.006436
                  92,            0.025568,            0.011105,                   0,             0.57544,             0.80247,             0.73368,              0.5364,            0.020973,           0.0079422,                   0,           0.0063964,           0.0063964,           0.0063964
                  93,            0.025579,            0.010975,                   0,             0.65009,             0.79133,             0.74372,              0.5667,            0.019717,           0.0077388,                   0,           0.0063568,           0.0063568,           0.0063568
                  94,            0.023885,            0.010745,                   0,             0.63405,             0.79145,             0.74263,             0.57447,            0.019195,           0.0076603,                   0,           0.0063172,           0.0063172,           0.0063172
                  95,            0.025226,            0.010942,                   0,             0.59219,             0.84568,              0.7223,              0.5574,             0.02248,           0.0076408,                   0,           0.0062776,           0.0062776,           0.0062776
                  96,            0.026985,            0.010847,                   0,             0.59265,              0.7993,             0.69885,             0.54436,            0.020273,           0.0077907,                   0,            0.006238,            0.006238,            0.006238
                  97,            0.025517,            0.010819,                   0,             0.59973,             0.80466,             0.73516,             0.53517,            0.022607,            0.007631,                   0,           0.0061984,           0.0061984,           0.0061984
                  98,            0.029054,            0.010991,                   0,              0.6116,             0.83951,             0.73127,             0.53022,            0.021223,           0.0075867,                   0,           0.0061588,           0.0061588,           0.0061588
                  99,             0.02355,             0.01092,                   0,             0.59181,             0.83951,             0.74493,             0.56068,            0.021626,           0.0075645,                   0,           0.0061192,           0.0061192,           0.0061192
                 100,            0.025048,            0.010274,                   0,             0.62025,             0.82099,             0.74842,             0.57075,            0.021576,           0.0075009,                   0,           0.0060796,           0.0060796,           0.0060796
                 101,            0.027101,            0.011638,                   0,             0.60873,             0.82716,             0.74833,             0.57036,            0.018993,           0.0074077,                   0,             0.00604,             0.00604,             0.00604
                 102,            0.023908,            0.010357,                   0,              0.6502,             0.82716,             0.72645,             0.54972,            0.019427,           0.0074636,                   0,           0.0060004,           0.0060004,           0.0060004
                 103,            0.024543,            0.010099,                   0,             0.63299,             0.81481,             0.71029,               0.552,            0.019996,           0.0073827,                   0,           0.0059608,           0.0059608,           0.0059608
                 104,              0.0247,            0.010916,                   0,             0.65592,             0.80247,             0.70401,             0.54843,            0.018835,           0.0074115,                   0,           0.0059212,           0.0059212,           0.0059212
                 105,            0.022697,            0.010561,                   0,             0.65962,              0.7716,             0.71244,             0.49604,            0.022909,            0.007481,                   0,           0.0058816,           0.0058816,           0.0058816
                 106,            0.026872,            0.010794,                   0,             0.60502,             0.83208,             0.71327,               0.556,            0.018347,           0.0074773,                   0,            0.005842,            0.005842,            0.005842
                 107,            0.024131,            0.010524,                   0,             0.60969,             0.82927,             0.71067,             0.54379,            0.019416,           0.0074448,                   0,           0.0058024,           0.0058024,           0.0058024
                 108,            0.022896,            0.010639,                   0,             0.59393,             0.84568,             0.71609,             0.54409,            0.018797,           0.0073924,                   0,           0.0057628,           0.0057628,           0.0057628
                 109,            0.023849,           0.0095855,                   0,             0.58953,             0.88657,             0.72333,             0.56612,            0.019155,           0.0072374,                   0,           0.0057232,           0.0057232,           0.0057232
